threads; spread; 4.027841; 2000000000
cores; true; 4.034048; 2000000000
threads; explicit; 4.034604; 2000000000
cores; false; 4.028934; 2000000000
cores; close; 4.038098; 2000000000
sockets; true; 4.031180; 2000000000
sockets; master; 4.027966; 2000000000
numa; explicit; 4.028456; 2000000000
threads; master; 16.129216; 2000000000
cores; master; 16.113230; 2000000000
numa; master; 16.113508; 2000000000
