1, 2048, 2.479968, 1
0, 4096, 4.505930, 1
1, 16384, 18.247943, 1
1, 4096, 4.471035, 1
1, 8192, 11.193701, 1
0, 1024, 1.243815, 1
1, 128, 0.107255, 1
0, 16384, 22.710046, 1
1, 512, 0.435594, 1
0, 2048, 2.480455, 1
1, 1024, 0.864588, 1
0, 8192, 9.165792, 1
1, 2048, 1.723575, 1
1, 8192, 9.108590, 1
0, 4096, 5.648998, 1
0, 16384, 18.251471, 1
0, 128, 0.107262, 1
0, 256, 0.214046, 1
0, 512, 0.435584, 1
1, 4096, 4.474552, 1
0, 1024, 0.864352, 1
1, 128, 0.107292, 1
0, 2048, 1.723177, 1
1, 512, 0.435633, 1
1, 256, 0.214063, 1
0, 8192, 9.115615, 1
1, 1024, 0.864617, 1
1, 2048, 1.723539, 1
0, 4096, 4.475488, 1
1, 8192, 9.148697, 1
1, 4096, 4.506500, 1
0, 128, 0.162621, 1
0, 8192, 9.114946, 1
0, 256, 0.316978, 1
0, 1024, 0.864524, 1
1, 256, 0.214247, 1
1, 128, 0.107180, 1
1, 512, 0.435610, 1
0, 2048, 1.723337, 1
1, 1024, 0.864319, 1
0, 16384, 18.246739, 1
1, 2048, 1.723651, 1
1, 16384, 18.216668, 1
0, 4096, 4.474838, 1
1, 8192, 11.591495, 1
1, 4096, 4.474524, 1
0, 128, 0.107271, 1
0, 256, 0.214139, 1
0, 512, 0.435635, 1
0, 1024, 0.864365, 1
0, 2048, 1.723778, 1
1, 128, 0.107298, 1
1, 256, 0.214265, 1
0, 16384, 18.225551, 1
1, 512, 0.435654, 1
1, 1024, 0.864478, 1
1, 2048, 1.723383, 1
1, 8192, 9.145728, 1
0, 4096, 4.487151, 1
1, 4096, 4.470971, 1
1, 16384, 22.498067, 1
0, 128, 0.107230, 1
0, 256, 0.214049, 1
0, 8192, 9.122319, 1
0, 512, 0.435619, 1
0, 1024, 0.864473, 1
0, 16384, 18.298485, 1
1, 8192, 9.115868, 1
0, 2048, 1.723712, 1
1, 128, 0.107272, 1
1, 256, 0.214064, 1
1, 1024, 0.864316, 1
1, 512, 0.435499, 1
1, 16384, 18.244777, 1
1, 2048, 1.723804, 1
0, 4096, 4.471298, 1
1, 4096, 4.471976, 1
0, 128, 0.107388, 1
0, 256, 0.213990, 1
0, 16384, 18.333955, 1
0, 512, 0.435634, 1
0, 8192, 9.118191, 1
1, 128, 0.107393, 1
1, 256, 0.214180, 1
0, 1024, 0.864233, 1
1, 512, 0.435676, 1
0, 2048, 1.726819, 1
1, 1024, 0.864364, 1
1, 16384, 18.283480, 1
1, 8192, 9.154453, 1
1, 2048, 1.723578, 1
0, 4096, 4.507093, 1
0, 128, 0.107336, 1
0, 256, 0.214071, 1
1, 4096, 4.475078, 1
0, 512, 0.435666, 1
0, 1024, 0.864367, 1
0, 2048, 1.723526, 1
1, 128, 0.107345, 1
1, 256, 0.214067, 1
1, 512, 0.435649, 1
0, 8192, 9.189205, 1
1, 1024, 0.864386, 1
0, 16384, 18.225257, 1
1, 2048, 1.723439, 1
0, 4096, 4.479048, 1
1, 8192, 9.152145, 1
1, 16384, 18.265765, 1
1, 4096, 4.479690, 1
0, 128, 0.107194, 1
0, 256, 0.214047, 1
0, 512, 0.435712, 1
0, 1024, 0.864524, 1
1, 128, 0.107281, 1
0, 8192, 9.142703, 1
1, 256, 0.214196, 1
1, 512, 0.435755, 1
0, 2048, 1.723740, 1
1, 1024, 0.864409, 1
0, 16384, 18.254349, 1
1, 8192, 9.116614, 1
1, 2048, 1.723821, 1
0, 4096, 4.472857, 1
1, 16384, 18.276637, 1
1, 4096, 4.543226, 1
0, 256, 0.214104, 1
0, 128, 0.107312, 1
0, 512, 0.435665, 1
0, 1024, 0.864400, 1
1, 128, 0.107310, 1
0, 8192, 9.150262, 1
1, 256, 0.214041, 1
1, 512, 0.435819, 1
0, 16384, 18.237511, 1
0, 2048, 1.723883, 1
1, 1024, 0.864800, 1
1, 8192, 9.129315, 1
1, 2048, 1.723421, 1
1, 16384, 18.212896, 1
0, 4096, 4.471949, 1
1, 4096, 4.471601, 1
0, 8192, 9.163818, 1
0, 16384, 18.273499, 1
1, 8192, 9.110632, 1
1, 16384, 18.211059, 1
0, 16384, 18.279374, 1
1, 16384, 18.216641, 1
